label,tweet
1,"If you got to act like you cuffing a bitch to get ass your a lame forreal &#128514; , real niggas let bitches know what it is from jump&#10071;&#65039;"
1,"Ok, night night bitches"
1,"Niggas excited by these bitches, them the weird boys"
1,RT @FREDOSANTANA300: Might see a bitch an forget i hit it
1,RT @EWErickson: To recap: Dem Governor candidate in SC calls the GOP candidate a whore. TX-Dem Gov. candidate mocks the GOP candidate&#8217;s di&#8230;
1,Dont fuck wit broke bitches
1,If only everyone knew the real you...fakest bitch I know
1,@PamSchep This bitch is not only an idiot but a troll! #spamblocked so keep spewing ur shit @CalFreedomMom @RalphyBoyUSA @ABC @scottddolan
1,RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?
1,All d messy hoes sleep
1,&#8220;@Kevhoeee916: If I couldn't trust some of the homies how could I trust these hoes?&#8221;you can't lol
1,"&#8220;@Chrissy_Cindy: If a bitch tweet ""I lose interest fast"" slide in her DMs cause she a Thot&#8221; good looks"
1,@Niyas_Destani burnt tho .. Jus like a nicca &#128514;&#128514;
1,&#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!
1,&#8220;@Adrianmayer99: Fucking pussy&#8221; @JosephNoonan2
1,I love when my mom goes to the grocery store until she gets home and I have to carry it all in. Then it sucks monkey nuts
1,RT @lildurk_: Ima pull up eat the pussy and dip
1,Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.
1,RT @bbrowne69: @AliciaAlexis209 @collegefession shut up bitch everyone's perfect the way they are.
1,&#8220;@NigggaPino: Splash onna bitch Wednesday tomorrow&#8221;
1,"""@datFullerkid: @TreVaughnLG yall both gimped up??"" Ain't tht a bitch huh lol"
1,@swag_arella and getting pedicures bitching bout their ex and going tanning is something a bitch does
1,@LeBronVuitton ha.. she got them bitches worked on
1,"RT @215potter: Grown men, wearing jerseys with other grown men's name on them..

Don't forget your fucking pom poms."
1,@Elijahfnbaby bra I'm bout to blaze this bitch
1,@EverybodyHatesX shut up bitch and focus on that L tomar
1,"RT @fernando_822: Rockin', rollin', swaggin' to the max
My bitch a fashion killa, she be busy poppin' tags&#127926;"
1,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN
1,AHHH karmas a bitch
1,"RT @CBurrAndJamal: Mom: ""What happened to ___ *insert old friend name*? You used to be close."" Me: ""Fuck that bitch."""
1,@JawShoeeAhhh that don't mean you're not balling lol shut up hoe lol
1,RT @hoes: Scarlett Johansson http://t.co/CBaHf9R9XD
1,Damn bitch thnx http://t.co/TwDKCKKTaz
1,@PraviKingDino you like men faggot.
1,@Swaggyb20 Johans a free agent harveys hurt you retard. and its valverde* #ignorance
1,"RT @BoyGoten: When Waka said, ""Suck My Dragon Balls bitch call me GOKU!"" http://t.co/N7kP7dS198"
1,RT @Runyacheckup: Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;
1,GTA online today bitch ass niggas
1,"Nah nicca! WTH are my cheese fries?! &#128530; RT @swiper252: @VonshayeB get me one, bring it to the barber sshop at 11 please &#128525;&#128525;&#128536;&#128536;"
1,@_Saltlife13 Lol chill pussy
1,"RT @MikeDiggEm: I hate when bitches say ""That ain't cute"" lol did I say I was trynna be cute"
1,"RT @Lauren_Fawx: &#8220;@ItsNotAdam: @ItsNotAdam Adam is a sexy bitch&#8221;

Conceded ass 

(Jk ilusm)"
1,RT @CauseWereGuys: How to get unlimited pussy in high school http://t.co/0yaDezrREr
1,"Horse racing, bitch."
1,Dey put us on lockdown cus dey searchin bitches cars fa dat dope
1,RT @LUNAraps: smh u got Ebola now RT&#8220;@BryanRoxAll: I stick my foot out to feel some freshness and this bitch ass mosquito has the nerve to &#8230;
1,&#8220;@TheManOnCampus: &#8220;@VSamone: @5HAWTYYY smoking skating twerking&#8221;I'm innat hoe&#8221;yas
1,"@Yg_Trece I agree. You never know she may have been begging to get dropped, makes her pussy wet guaranteed. She married him right after !"
1,RT @CreepGawddess: Having a friend that's a hoe but boring is probably depressing.
1,"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?"
1,"RT @TheDickUno: I hate seeing people bitch about their lives. I haven't even tried the Taco Bell breakfast, man, you don't have it this har&#8230;"
1,Lebron is such a pussy.. always has to get picked up for cramps and shit
1,I should gt a scurl on.deez hoes
1,"Dear Von Miller, Karmas a bitch."
1,&#8220;@popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too&#8221;&#8252;&#65039;&#8252;&#65039;&#8252;&#65039;
1,RT @HoldMyCrown_23: &#8220;@daniellurrr: damn these bitches in middle school look grown af in these nudes&#128563;&#8221;
1,RT @WatchMyJumper: Seen theses niggas lose it all over a basic bitch
1,Elizbian is bitch and likes women
1,RT @SSickStory: People need to stop being bitch made.
1,100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora
1,RT @WillyWelfare: Its so damn hot in this bitch
1,"RT @chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;"
1,"Football the only thing I got! no bae I don't got no hoes, they all come and go!! time to just start focusing on something that's real"
1,RT @CurrenSy_Spitta: And if a bitch can't respect a nigga wit some paper and a fresh pair of bball shorts then she was raised terribly..
1,@ImToBlame lyin ass bitch @GhostwritaMusic @ILL_Wil_ @brunzilla
1,@kieffer_jason @NathannDevlin @zach_smith98 bitch that's next year come on the weekend
1,Now this new bitch acting dumb tryna correct my every word.
1,"&#8220;@MattieTrump97: Eat a lot of protein
Eat a lot of pussy
#MattieTrumpsTipsForABetterLife&#8221;

Eat the whole ass"
1,"@Guz1012_ I've had to do it in multiple classes. Ain't really that rare. Also, don't call your teacher a bitch on twitter."
1,RT @CurrenSy_Spitta: I will not buy your bitch no red bottoms.... So don't even worry bout that cuzzo..
1,"If your parents let you drink underage, they're fucking retarded and so are you."
1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!"""
1,"""@Vbomb20: @Woodchuck20 pussy"" love it"
1,I wanna get this hoe on my arm with a diamond coming out of the cloud..&#9729;&#65039;&#128142; #RIPRICK http://t.co/Kdy74OHUtw
1,RT @blangblangsich: What an inconsiderate bitch
1,"Damn Karlie Redd, now all these hoes done seen your man junk"
1,Lil bitch ass
1,RT @Masteroshi_: #MigosConcert was turnt af last night but @BobbyShmurdaGS9 shut that bitch down wit #hotnigga frfr
1,RT @MattAncheyta: Dumb bitch
1,I'm not BROKE &#128080;&#128581;&#128078;&#128164; bitch I'm BLESSED &#128588;&#128591;&#128591;&#128077;&#128077;&#128076;&#9996;&#65039;&#128175;
1,&#8220;@lifeof_brandon: &#8220;@100046729: @lifeof_brandon bitch I called yu back&#8221; the lies&#128564;&#8221;&#127797;
1,@_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;
1,&#8220;@CALL_ME_KiTTiE: @what_evaittakes haha imma catch Ebola Trynna keep myself warm lol&#8221;&#128514;&#128514;&#128514; ewww bitch well stay far away from me
1,RT @JustKarahn: &#8220;@what_iDO: Karahn jus called her future baby a lil shit&#128565;&#128565;&#128565;&#128514;&#128514;&#128514;&#128514;&#128514;&#8221; bitch tell the world why don't you &#128530;
1,Bitches always think somebody want them or they little coochie lol chilling dont exist nomore ? Iont want yall hoes
1,I don't love these bitches OR these hoes; fuck they thought? I love my MONEY!
1,RT @TheLittleFella_: @OLE_VertyBstard @savage_life091 bitch should've got out of her yard
1,All these bitches wanna be like Kim K and fuck their way into being rich but it don't work like that. Get a degree &amp; work a desk job you hoe
1,RT @FuckTraVonn: Niggas madd gay RT @CirocBwoy_: teachers giving niggas pussy and they snitching. incredible
1,""" these hoes like niggas that spend money not talk bout it """
1,RT @JayAllDay612: Girls will ignore your text messages then get bothered when you give other bitches attention.
1,&#8220;@Erikaj00: Killin in tekken 6 &#128526;&#8221; lies you trash
1,&#8220;@Attractive_Bad: Yes Iam single I don't mess or talk to anyone . &#128524; no hoes just me &#128076;&#8221;
1,"@jthomas309 @DestroTheNoble @nekolin &lt;&lt;&lt; Getting his ass pounded &amp; loving it! 
I'm done with this GAY whiney bitch. NEXT......"
1,RT @JazzRiley: Can't put my trust in NO bitch
1,"Karma is the worst bitch, remember that"
1,"RT @A1rWick: Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch."
1,&#8220;@PostBadBitches: http://t.co/adhJnGzVPg&#8221;these the white girls u should holla at but Nooooo brothas go for the ugliest bad built hoes ever
1,"@BlackberryTroll Blah. If people are determined to think of you as a condescending bitch, it's their loss."
1,"RT @PinkSapph: If a hoe is talking to your man, she's not the problem, he is. The fact that hoes feel welcomed reflects on how he acts behi&#8230;"
1,RT @DInHerFriends: Kanye turned a hoe into a housewife and niggas said RIP good girls forever.
1,"RT @kvchef26: ""@xomaryjeanxo: It's my pussy not yours http://t.co/qokhLnXAi1"" I think this gotta be my favorite naked picture ever....damn"
1,I'll beat some pussy up right about now
1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake"
1,"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;"
1,RT @Permatrippin: How i eat the pussy http://t.co/kdFHDx8yDT
1,Niggas already acting like bitches so why not get a real bitch right? Hell if you gone act like a pussy I rather just have one. Shit.
1,RT @MidniteBoss: @fourzerotwo fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...
1,@kitten_nugget69 @danusaur bitch you're the ugly one that's why everyone leaves you AHAHAHAA
1,@HalieMaranda @Huntermoore bitch u perfect
1,I bet he rey go crazy ona bitch jack llab
1,Ladies RT if your head game better than your pussy
1,"Dawg, what the fuck happened to ""so and so"" where did they go? Too worried bout bitches and fashion they go missing in action.."
1,Got my mind made nicca ... Fuk u pay me!
1,RT @FunnyPicsDepot: rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe http://t.co/AMJyeK77QA
1,Cause LSU trash RT @BreesInDaCut: Why they doin the College Playoff ranking shit so early?
1,RT @ZitlalyL: You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;
1,@StarLavaFox if the bitch don't like it she can't be my bitch
1,RT @jakemoneyzz: Leavin no hope for these hoes
1,"Momma always told me I was crazy , am the hoes say I'm amazing but I don't listen to a lady !"
1,"@jimachterfeld @dan_bernstein The fuckin pussy makes fun of people all day on the radio, someone calls him a creep and he blocks them."
1,"@ryanhoover @toddkincannon I'm a vet Ryan. TK rocks! You're just a useless geek. Oh, and you have a face like a bitch."
1,Jay-Z got 1 of the baddest EVA that proves men don't really need to look good to pull these hoes want security
1,@RicHieDev_ @CONVERSES_ON she can stay as close as she pleases nigguh
1,RT @XBL_NexXx: all these faggots posting faces about to get the hot unfollow
1,RT @TheRaceDraft: Karate bitch https://t.co/UtEUTZkjOk
1,"Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy, and my sister to not be a bitch."
1,I love living in Minnesota. The weather is bad enough for people to bitch about it but we don't have anything serious. Stay safe east coast
1,&#8220;@BlizzyLC: Police just tried to Rodney King a nigga...&#8221;happen to my nig out here
1,@Alan_Casillas niggah lol i had 6 beers before i went to the bar then had 4 beers at the bar then got a 12pck on the way home lool
1,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?
1,Fuck her pussy &#127814;&#128047; Fuck her mouth &#127814;&#128068; Fuck her ass &#127814;&#128169; &#128514;&#128514; cause she nasty
1,"Don't ""k"" me you bitch"
1,&#8220;@LakeshoreJohnny: Eliot was a pussy.&#8221; MMMMMETHER
1,@Andreaa_olvera prego bitch
1,RT @JoeBudden: If I got hoes then I sure can&#8217;t find where I put them.. Lol
1,"""@sierrabernia: &#8220;@T2G_CincoKilby: Y'all think celebrity pussy different from the locals? &#128514;&#8221; yeah Meghan goods is"""
1,"Carter needs to shut the fuck up, fucking bitch ass always trying to start shit"
1,RT @__BrionnaNicole: Never realize the precious time you bitch niggas is wasting &#128070;
1,A bitch wanna get slick &#128514;&#128079;&#9995;&#128133;
1,"RT @SweetHunnieLips: Lookie here folks

I'm not a chocolate, thick, natural haired female

Nudes=trash"
1,@WhoseAlisha that nigga spun around in the pussy.
1,I can make a bitch famous
1,@HBMostDope @SODMG_P_COOK both of y'all pussy boa!
1,"@Italian_Montana @CarterBoy_leake ant is a pussy man, don't make me pull up the pic!!!!"
1,@WendyDavisTexas @GregAbbott_TX a judge that was appointed by obama who here doesnt see the agenda fucking crooked bitch
1,Anytime somebody say u wan hear a funny that shit gon be trash..
1,Check your slutty fat girl friends instagram pics.See if she don't have five niggaz in every pic thirsting for fat girl pussy.
1,"""@RnadJorell: Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo"
1,@TrillVanillaaa bitch I'll fuck you up
1,@Mike_Stud touch my throbbing pussy
1,I start Garfield Monday .. Yeahhhhhh lil bitch &#128526;&#128526;&#128526;&#128526;
1,RT @lil_tataaa: Somebody call an ambulance because these bitches dieing for attention
1,"I don't understand when people say ""yea, my first time smoking I didn't get high"" 

Cause damn that fuckin sucks bruh I was retarded high"
1,Money has bin on my mind lately so I think its time to leave the hoes alone and get with the program &#128176;
1,RT @BigGhostLtd: Shit hoes post on instagram pt 1... http://t.co/s311OC3EK9
1,@CHILDISHCUDl @CheefPolo bitch mind your business
1,#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho
1,RT @BaabyD_: lol im off this brooo. bitches janky. &#128557;&#128514;&#128175;
1,And niccas are 38 HOT if they paid 20 bucks for that Pay-Per-View......
1,"@derek_gatewood I got a kenwood amp to but it's probably ghetto, right?"
1,RT @44BINKO: @BreadTruckkBri &#128514;&#128514;&#128514; knwin I heard dat hoe changed
1,"RT @Pinche_Adina: ""@StayWavyBruh: These hoes getting pregnant just to put some shit like ShaqualidaeMommy, BarackeishaMommy in they IG Bio&#8230;"
1,RT @Mz_Eccentricity: We all need to be aware....that's there is ALOT more going on in this world than ya'll flagrant asses care to know abo&#8230;
1,"@Jobbe03 You need to insert a chill pill up your ass. Twice a day until your bitch assness goes away. If the problem persists, see a doctor."
